"game_id","Date","home_team_id","away_team_id","home_score","away_score"
"2vQ1ExE4Qr",2019-08-15,"kaDQ0wRqEv","mKAqBBmqbg",2,0
"9YqdA9A9Qv",2019-08-15,"a2lqR4JMr0","jYQJ19EqGR",3,0
"a35rzWzB5L",2019-08-15,"kRQand1MKZ","pzeQZ6xQKw",1,0
"OlMlbdbgqL",2019-08-14,"jYQJ8EW5GR","Z2vQ1xlqrA",1,0
"7vQ7ZlZYqD",2019-08-12,"eVq3ya6MWO","a2lqRX2Mr0",4,2
"raMyz7zA5d",2019-08-11,"EKXMeX3Q64","kaDQ0wRqEv",2,1
"eV5DZXZaQK",2019-08-11,"9z5k7Yg5A3","YgOMngl5wN",2,1
"gjMNlYlvqK",2019-08-11,"KAqBN0Vqbg","Vj58weDM8n",2,1
"315VjB2659",2019-08-11,"WBLMvYAQxe","lgpMOvnQzy",3,1
"4JMAmZp6MK",2019-08-11,"X0Oq66zq6D","APk5LGOMOW",3,2
"zeQZZ64KQK",2019-08-11,"pzeQZ6xQKw","0KPqjA456v",2,1
"wvq9YEdZqW",2019-08-11,"Z2vQ1xlqrA","a2lqR4JMr0",1,2
"vzqobwxj5a",2019-08-11,"mKAqBBmqbg","kRQand1MKZ",5,3
"gpMO2XGnQz",2019-08-10,"mvzqoLZQap","NWMWlBK5lz",2,2
"Pk5LYXYmqO",2019-08-10,"kRQabn8MKZ","jYQJ8EW5GR",1,1
"EGMPDX6jMa",2019-08-10,"jYQJ19EqGR","19vQ2095K6",3,3
"xW5p03el5g",2019-08-08,"Vj58weDM8n","YgOMngl5wN",3,2
"eVq31ZXDMW",2019-08-05,"jYQJ19EqGR","Z2vQ1xlqrA",2,3
"jYQJdX6P5G",2019-08-04,"EKXMeX3Q64","9z5k7Yg5A3",1,5
"Oa5wvDx8M1",2019-08-04,"kRQand1MKZ","WBLMvYAQxe",1,0
"e7Mzv7R6Mr",2019-08-04,"0KPqjA456v","mvzqoLZQap",1,1
"ljqEza3zQx",2019-08-04,"a2lqR4JMr0","Vj58weDM8n",3,1
"4JMAmZOkMK",2019-08-04,"YgOMngl5wN","X0Oq66zq6D",0,1
"kRQaV8poMK",2019-08-04,"pzeQZ6xQKw","APk5LGOMOW",6,3
"xW5p03Ld5g",2019-08-04,"NWMWlBK5lz","lgpMOvnQzy",1,2
"4wM41rXp5j",2019-08-03,"19vQ2095K6","eVq3ya6MWO",0,2
"BLMvvOLOMx",2019-08-03,"jYQJ8EW5GR","mKAqBBmqbg",2,0
"zeQZZ6B1QK",2019-08-03,"a2lqRX2Mr0","kRQabn8MKZ",2,0
"KPqj0axRM6",2019-08-03,"KAqBN0Vqbg","kaDQ0wRqEv",3,0
"NPqxvYPmM9",2019-07-28,"WBLMvYAQxe","kaDQ0wRqEv",4,0
"aDQ04YEPQE",2019-07-28,"0KPqjA456v","pzeQZ6xQKw",3,1
"2vQ1ExxKQr",2019-07-28,"mKAqBBmqbg","a2lqR4JMr0",0,0
"9vQ21EXaqK",2019-07-28,"kRQabn8MKZ","NWMWlBK5lz",2,1
"9YqdA99LQv",2019-07-28,"APk5LGOMOW","9z5k7Yg5A3",4,0
"a35rzWWA5L",2019-07-28,"YgOMngl5wN","jYQJ19EqGR",0,1
"eV5DZXXAQK",2019-07-28,"X0Oq66zq6D","EKXMeX3Q64",0,0
"Vj582jj4Q8",2019-07-28,"kRQand1MKZ","lgpMOvnQzy",0,0
"odMXlggWMY",2019-07-27,"a2lqRX2Mr0","mvzqoLZQap",2,3
"KXMeVddr56",2019-07-27,"19vQ2095K6","jYQJ8EW5GR",4,1
"OlMlbdd0qL",2019-07-27,"eVq3ya6MWO","KAqBN0Vqbg",4,3
"7vQ7Zll2qD",2019-07-26,"Vj58weDM8n","Z2vQ1xlqrA",3,1
"raMyz77O5d",2019-07-22,"jYQJ19EqGR","WBLMvYAQxe",1,2
"gjMNlYY0qK",2019-07-21,"jYQJ8EW5GR","a2lqRX2Mr0",0,1
"Pk5LYXXOqO",2019-07-21,"NWMWlBK5lz","19vQ2095K6",0,2
"EGMPDXXVMa",2019-07-21,"KAqBN0Vqbg","EKXMeX3Q64",2,0
"315VjBB959",2019-07-21,"lgpMOvnQzy","0KPqjA456v",1,3
"wvq9YEEwqW",2019-07-21,"a2lqR4JMr0","kRQand1MKZ",1,1
"gpMO2XXEQz",2019-07-21,"pzeQZ6xQKw","Vj58weDM8n",1,2
"vzqobwwk5a",2019-07-21,"Z2vQ1xlqrA","mKAqBBmqbg",0,2
"2lqRYXX05r",2019-07-20,"9z5k7Yg5A3","X0Oq66zq6D",2,0
"9z5k0ddjqA",2019-07-20,"kRQabn8MKZ","YgOMngl5wN",1,3
"gOMnKJJX5w",2019-07-20,"mvzqoLZQap","APk5LGOMOW",2,1
"0Oq61YYA56",2019-07-20,"kaDQ0wRqEv","eVq3ya6MWO",3,2
"0x5gVbbZM7",2019-07-19,"WBLMvYAQxe","jYQJ8EW5GR",1,1
"NWMWDWWK5l",2019-07-19,"NWMWlBK5lz","EKXMeX3Q64",1,4
"Oa5wvDD8M1",2019-07-18,"kRQabn8MKZ","a2lqRX2Mr0",3,1
"zeQZZ661QK",2019-07-18,"X0Oq66zq6D","mvzqoLZQap",2,2
"4wM41rrp5j",2019-07-17,"KAqBN0Vqbg","YgOMngl5wN",5,0
"jYQJdXXP5G",2019-07-17,"19vQ2095K6","lgpMOvnQzy",4,0
"9vQ21EEaqK",2019-07-14,"a2lqRX2Mr0","Vj58weDM8n",2,1
"xW5p033d5g",2019-07-14,"jYQJ19EqGR","KAqBN0Vqbg",2,1
"a35rzWnA5L",2019-07-14,"WBLMvYAQxe","pzeQZ6xQKw",2,2
"9YqdA9dLQv",2019-07-14,"lgpMOvnQzy","Z2vQ1xlqrA",0,3
"OlMlbdk0qL",2019-07-14,"a2lqR4JMr0","9z5k7Yg5A3",4,0
"gjMNlYP0qK",2019-07-14,"X0Oq66zq6D","NWMWlBK5lz",1,2
"raMyz7KO5d",2019-07-14,"kRQand1MKZ","mKAqBBmqbg",1,0
"2vQ1ExeKQr",2019-07-13,"jYQJ8EW5GR","mvzqoLZQap",1,0
"eV5DZXRAQK",2019-07-13,"APk5LGOMOW","kRQabn8MKZ",0,2
"9z5k0dNjqA",2019-07-13,"kaDQ0wRqEv","0KPqjA456v",1,3
"2lqRYXl05r",2019-07-13,"YgOMngl5wN","eVq3ya6MWO",1,3
"gpMO2X1EQz",2019-07-12,"EKXMeX3Q64","19vQ2095K6",2,2
"KAqB2zR4qb",2019-07-07,"Vj58weDM8n","WBLMvYAQxe",0,1
"7VqGa1ZWMv",2019-07-07,"9z5k7Yg5A3","jYQJ8EW5GR",2,2
"2lqRYXlA5r",2019-07-07,"KAqBN0Vqbg","a2lqRX2Mr0",3,3
"gpMO2X12Qz",2019-07-07,"0KPqjA456v","a2lqR4JMr0",1,0
"Oa5wvDKAM1",2019-07-07,"eVq3ya6MWO","lgpMOvnQzy",6,1
"jYQJdXZB5G",2019-07-07,"Z2vQ1xlqrA","X0Oq66zq6D",1,0
"KAqB2zRvqb",2019-07-06,"APk5LGOMOW","kRQand1MKZ",2,3
"N6MmAakeME",2019-07-06,"NWMWlBK5lz","YgOMngl5wN",3,2
"Xj5YDYjwMb",2019-07-06,"mvzqoLZQap","jYQJ19EqGR",1,2
"e7Mzv7z9Mr",2019-07-05,"kaDQ0wRqEv","kRQabn8MKZ",2,0
"p6qbZ138q0",2019-07-05,"pzeQZ6xQKw","19vQ2095K6",1,2
"ljqEzaNAQx",2019-07-05,"mKAqBBmqbg","EKXMeX3Q64",2,0
"XVqKlvLKQ0",2019-07-04,"a2lqR4JMr0","mvzqoLZQap",1,0
"2vQ1ExRlQr",2019-07-04,"YgOMngl5wN","a2lqRX2Mr0",4,0
"a35rzWRL5L",2019-07-04,"Z2vQ1xlqrA","eVq3ya6MWO",1,5
"gjMNlY7kqK",2019-07-04,"jYQJ8EW5GR","9z5k7Yg5A3",1,3
"7vQ7ZleEqD",2019-07-04,"X0Oq66zq6D","KAqBN0Vqbg",5,1
"zeQZZ6kxQK",2019-07-04,"kRQand1MKZ","0KPqjA456v",3,1
"BLMvvOrAMx",2019-07-03,"Vj58weDM8n","jYQJ19EqGR",3,0
"wvq9YEj7qW",2019-07-01,"WBLMvYAQxe","mKAqBBmqbg",1,0
"2lqRYXJA5r",2019-06-30,"jYQJ19EqGR","lgpMOvnQzy",1,0
"gOMnKJaO5w",2019-06-30,"a2lqR4JMr0","Z2vQ1xlqrA",2,0
"vzqobwOZ5a",2019-06-30,"0KPqjA456v","kaDQ0wRqEv",3,0
"Oa5wvD0AM1",2019-06-30,"EKXMeX3Q64","kRQabn8MKZ",1,1
"0Oq61Y2d56",2019-06-29,"19vQ2095K6","YgOMngl5wN",2,1
"jYQJdXYB5G",2019-06-29,"mvzqoLZQap","jYQJ8EW5GR",0,2
"gpMO2XL2Qz",2019-06-29,"Vj58weDM8n","9z5k7Yg5A3",4,2
"Xj5YDYywMb",2019-06-29,"KAqBN0Vqbg","APk5LGOMOW",2,1
"7VqGa1LWMv",2019-06-29,"kRQand1MKZ","NWMWlBK5lz",7,1
"ljqEza9AQx",2019-06-29,"pzeQZ6xQKw","eVq3ya6MWO",1,0
"e7Mzv709Mr",2019-06-29,"a2lqRX2Mr0","X0Oq66zq6D",3,1
"aDQ04YlBQE",2019-06-27,"0KPqjA456v","YgOMngl5wN",2,0
"KPqj0awnM6",2019-06-27,"mKAqBBmqbg","lgpMOvnQzy",2,2
"kRQaV8WmMK",2019-06-27,"APk5LGOMOW","WBLMvYAQxe",2,1
"4wM41rEk5j",2019-06-27,"kRQabn8MKZ","KAqBN0Vqbg",3,2
"xW5p03wG5g",2019-06-27,"EKXMeX3Q64","jYQJ8EW5GR",1,0
"4JMAmZklMK",2019-06-26,"19vQ2095K6","9z5k7Yg5A3",1,1
"Vj582jlJQ8",2019-06-23,"mvzqoLZQap","Z2vQ1xlqrA",0,1
"a35rzWBL5L",2019-06-23,"WBLMvYAQxe","YgOMngl5wN",4,0
"OlMlbdBEqL",2019-06-23,"lgpMOvnQzy","pzeQZ6xQKw",2,2
"2vQ1ExdlQr",2019-06-23,"mKAqBBmqbg","kRQabn8MKZ",3,0
"KXMeVd3X56",2019-06-23,"X0Oq66zq6D","a2lqR4JMr0",1,1
"9YqdA9wjQv",2019-06-22,"NWMWlBK5lz","kaDQ0wRqEv",0,2
"e7Mzv776Mr",2019-06-09,"pzeQZ6xQKw","kRQand1MKZ",1,0
"gjMNlY6kqK",2019-06-08,"9z5k7Yg5A3","a2lqRX2Mr0",3,2
"eV5DZXkEQK",2019-06-08,"0KPqjA456v","mKAqBBmqbg",2,2
"EGMPDXR4Ma",2019-06-07,"kRQabn8MKZ","Z2vQ1xlqrA",2,2
"2lqRYX7A5r",2019-06-06,"Vj58weDM8n","NWMWlBK5lz",5,2
"Xj5YDYYAMb",2019-06-05,"APk5LGOMOW","jYQJ19EqGR",2,1
"vzqobwLj5a",2019-06-03,"kaDQ0wRqEv","19vQ2095K6",1,2
"2lqRYXgW5r",2019-06-02,"kRQand1MKZ","9z5k7Yg5A3",2,3
"gOMnKaex5w",2019-06-02,"WBLMvYAQxe","eVq3ya6MWO",2,3
"gOMnKJym5w",2019-06-02,"mKAqBBmqbg","jYQJ19EqGR",2,1
"0Oq61Y4X56",2019-06-02,"pzeQZ6xQKw","NWMWlBK5lz",3,1
"EGMPDXBjMa",2019-06-02,"YgOMngl5wN","Z2vQ1xlqrA",1,1
"315VjBn659",2019-06-02,"EKXMeX3Q64","0KPqjA456v",1,1
"gpMO2X3nQz",2019-06-01,"mvzqoLZQap","Vj58weDM8n",2,2
"9z5k0dAlqA",2019-06-01,"a2lqRX2Mr0","a2lqR4JMr0",4,0
"7VqGa1WeMv",2019-06-01,"KAqBN0Vqbg","X0Oq66zq6D",2,0
"wvq9YEJZqW",2019-06-01,"APk5LGOMOW","jYQJ8EW5GR",0,3
"0x5gVb0rM7",2019-06-01,"lgpMOvnQzy","kRQabn8MKZ",1,1
"eVq31ZX6MW",2019-05-30,"Z2vQ1xlqrA","kaDQ0wRqEv",0,2
"NWMWDWJ75l",2019-05-30,"9z5k7Yg5A3","pzeQZ6xQKw",1,1
"Oa5wvDxjM1",2019-05-30,"EKXMeX3Q64","X0Oq66zq6D",3,3
"KAqB2znJqb",2019-05-29,"APk5LGOMOW","a2lqR4JMr0",2,1
"jYQJdX6y5G",2019-05-29,"KAqBN0Vqbg","kRQand1MKZ",3,0
"2lqRYXg05r",2019-05-26,"kRQabn8MKZ","0KPqjA456v",1,2
"vzqobwLk5a",2019-05-26,"Z2vQ1xlqrA","jYQJ19EqGR",3,2
"NWMWDWJK5l",2019-05-26,"pzeQZ6xQKw","mvzqoLZQap",3,2
"0x5gVb0ZM7",2019-05-26,"kRQand1MKZ","YgOMngl5wN",1,0
"0Oq61Y4A56",2019-05-25,"9z5k7Yg5A3","WBLMvYAQxe",1,3
"7VqGa1W6Mv",2019-05-25,"19vQ2095K6","EKXMeX3Q64",1,1
"gOMnKJyX5w",2019-05-25,"NWMWlBK5lz","a2lqRX2Mr0",0,2
"gpMO2X3EQz",2019-05-25,"lgpMOvnQzy","mKAqBBmqbg",2,1
"KAqB2zn4qb",2019-05-25,"X0Oq66zq6D","Vj58weDM8n",1,1
"p6qbZ1xBq0",2019-05-25,"eVq3ya6MWO","APk5LGOMOW",4,2
"Xj5YDY3AMb",2019-05-25,"a2lqR4JMr0","KAqBN0Vqbg",2,1
"N6MmAaLZME",2019-05-24,"jYQJ8EW5GR","kaDQ0wRqEv",0,1
"XVqKlvOOQ0",2019-05-23,"a2lqRX2Mr0","lgpMOvnQzy",2,2
"XVqKlvvOQ0",2019-05-20,"kaDQ0wRqEv","pzeQZ6xQKw",0,1
"kRQaV88oMK",2019-05-19,"mKAqBBmqbg","eVq3ya6MWO",1,1
"p6qbZ11Bq0",2019-05-19,"a2lqRX2Mr0","KAqBN0Vqbg",1,0
"N6MmAaaZME",2019-05-19,"jYQJ8EW5GR","NWMWlBK5lz",5,1
"7vQ7Zlw2qD",2019-05-19,"Z2vQ1xlqrA","lgpMOvnQzy",1,1
"BLMvvOOOMx",2019-05-19,"YgOMngl5wN","EKXMeX3Q64",2,1
"KXMeVdKr56",2019-05-19,"kRQand1MKZ","mvzqoLZQap",1,0
"odMXlg1WMY",2019-05-18,"9z5k7Yg5A3","jYQJ19EqGR",0,0
"KPqj0aaRM6",2019-05-18,"0KPqjA456v","X0Oq66zq6D",4,1
"NPqxvYYmM9",2019-05-18,"a2lqR4JMr0","kRQabn8MKZ",3,0
"EGMPDXYVMa",2019-05-18,"APk5LGOMOW","19vQ2095K6",0,0
"315VjB1959",2019-05-17,"eVq3ya6MWO","mKAqBBmqbg",2,0
"gOMnKJdX5w",2019-05-16,"jYQJ19EqGR","jYQJ8EW5GR",2,1
"wvq9YEBwqW",2019-05-16,"lgpMOvnQzy","KAqBN0Vqbg",0,1
"0Oq61YJA56",2019-05-16,"YgOMngl5wN","WBLMvYAQxe",1,1
"vzqobwek5a",2019-05-16,"kRQabn8MKZ","EKXMeX3Q64",0,0
"7VqGa1Z6Mv",2019-05-12,"EKXMeX3Q64","Z2vQ1xlqrA",1,0
"0x5gVbkZM7",2019-05-12,"KAqBN0Vqbg","jYQJ8EW5GR",1,0
"eVq31ZeDMW",2019-05-12,"jYQJ19EqGR","YgOMngl5wN",1,0
"0Oq61YJd56",2019-05-12,"pzeQZ6xQKw","a2lqR4JMr0",2,3
"NWMWDWjj5l",2019-05-12,"X0Oq66zq6D","kRQand1MKZ",2,0
"gOMnKJdO5w",2019-05-11,"mvzqoLZQap","eVq3ya6MWO",0,3
"Oa5wvDK8M1",2019-05-11,"19vQ2095K6","0KPqjA456v",3,1
"jYQJdXZP5G",2019-05-11,"kaDQ0wRqEv","Vj58weDM8n",0,2
"NWMWDWjK5l",2019-05-11,"kRQabn8MKZ","9z5k7Yg5A3",1,2
"vzqobweZ5a",2019-05-11,"mKAqBBmqbg","a2lqRX2Mr0",1,3
"0x5gVbkbM7",2019-05-11,"NWMWlBK5lz","APk5LGOMOW",2,1
"eVq31ZeyMW",2019-05-11,"lgpMOvnQzy","WBLMvYAQxe",1,0
"4wM41rpk5j",2019-05-09,"a2lqRX2Mr0","APk5LGOMOW",1,2
"kRQaV8wmMK",2019-05-09,"X0Oq66zq6D","19vQ2095K6",5,0
"4JMAmZ8lMK",2019-05-08,"mvzqoLZQap","kaDQ0wRqEv",3,1
"xW5p037G5g",2019-05-08,"KAqBN0Vqbg","kRQabn8MKZ",2,0
"KPqj0aBnM6",2019-05-06,"Z2vQ1xlqrA","KAqBN0Vqbg",0,3
"OlMlbdgEqL",2019-05-05,"eVq3ya6MWO","X0Oq66zq6D",0,0
"aDQ04YxBQE",2019-05-05,"0KPqjA456v","NWMWlBK5lz",1,0
"NPqxvYoGM9",2019-05-05,"a2lqR4JMr0","WBLMvYAQxe",1,2
"raMyz7ok5d",2019-05-05,"EKXMeX3Q64","mvzqoLZQap",3,1
"Vj582jaJQ8",2019-05-05,"kRQand1MKZ","jYQJ19EqGR",1,1
"9vQ21ENYqK",2019-05-04,"9z5k7Yg5A3","19vQ2095K6",6,1
"9YqdA9WjQv",2019-05-04,"APk5LGOMOW","Vj58weDM8n",0,2
"eV5DZX2EQK",2019-05-04,"YgOMngl5wN","mKAqBBmqbg",2,1
"odMXlgGrMY",2019-05-04,"jYQJ8EW5GR","kRQabn8MKZ",0,2
"KXMeVdgX56",2019-05-04,"a2lqRX2Mr0","kaDQ0wRqEv",3,2
"Pk5LYXzLqO",2019-05-04,"pzeQZ6xQKw","lgpMOvnQzy",2,3
"EGMPDXr4Ma",2019-05-01,"9z5k7Yg5A3","NWMWlBK5lz",2,0
"NWMWDWgj5l",2019-04-29,"kaDQ0wRqEv","a2lqR4JMr0",2,1
"315VjBWE59",2019-04-28,"jYQJ19EqGR","eVq3ya6MWO",1,1
"0x5gVbJbM7",2019-04-28,"kRQand1MKZ","EKXMeX3Q64",1,0
"p6qbZ1g8q0",2019-04-28,"APk5LGOMOW","X0Oq66zq6D",1,0
"BLMvvO6AMx",2019-04-28,"YgOMngl5wN","mvzqoLZQap",2,0
"XVqKlv2KQ0",2019-04-28,"Z2vQ1xlqrA","19vQ2095K6",4,4
"N6MmAaGeME",2019-04-27,"a2lqRX2Mr0","NWMWlBK5lz",1,0
"NPqxvYAGM9",2019-04-27,"KAqBN0Vqbg","pzeQZ6xQKw",1,0
"KAqB2zvvqb",2019-04-27,"lgpMOvnQzy","9z5k7Yg5A3",1,1
"zeQZZ6exQK",2019-04-27,"mKAqBBmqbg","0KPqjA456v",0,0
"eVq31ZryMW",2019-04-27,"kRQabn8MKZ","WBLMvYAQxe",1,2
"9z5k0dWPqA",2019-04-27,"Vj58weDM8n","jYQJ8EW5GR",1,1
"9vQ21E4YqK",2019-04-25,"jYQJ19EqGR","0KPqjA456v",2,2
"raMyz7ek5d",2019-04-25,"kRQand1MKZ","kaDQ0wRqEv",0,0
"7vQ7ZlxEqD",2019-04-24,"19vQ2095K6","APk5LGOMOW",0,3
"Pk5LYX6LqO",2019-04-24,"mvzqoLZQap","EKXMeX3Q64",0,1
"odMXlgErMY",2019-04-24,"Vj58weDM8n","X0Oq66zq6D",1,0
"315VjB7E59",2019-04-21,"eVq3ya6MWO","jYQJ19EqGR",4,1
"9z5k0d3PqA",2019-04-21,"EKXMeX3Q64","Vj58weDM8n",0,2
"wvq9YEX7qW",2019-04-21,"0KPqjA456v","Z2vQ1xlqrA",4,1
"0Oq61YLd56",2019-04-20,"mvzqoLZQap","WBLMvYAQxe",1,3
"gpMO2Xe2Qz",2019-04-20,"19vQ2095K6","a2lqRX2Mr0",1,0
"0x5gVbWbM7",2019-04-20,"KAqBN0Vqbg","mKAqBBmqbg",1,2
"gOMnKJYO5w",2019-04-20,"jYQJ8EW5GR","lgpMOvnQzy",1,0
"7VqGa13WMv",2019-04-20,"X0Oq66zq6D","pzeQZ6xQKw",4,1
"vzqobwJZ5a",2019-04-20,"9z5k7Yg5A3","APk5LGOMOW",3,0
"KAqB2zkvqb",2019-04-20,"kaDQ0wRqEv","YgOMngl5wN",2,1
"NWMWDWoj5l",2019-04-20,"kRQabn8MKZ","kRQand1MKZ",4,3
"eVq31ZyyMW",2019-04-19,"NWMWlBK5lz","a2lqR4JMr0",0,3
"Oa5wvDdAM1",2019-04-18,"lgpMOvnQzy","eVq3ya6MWO",1,0
"jYQJdXgB5G",2019-04-14,"Z2vQ1xlqrA","a2lqRX2Mr0",2,2
"p6qbZ1B6q0",2019-04-14,"eVq3ya6MWO","NWMWlBK5lz",2,0
"XVqKlv3RQ0",2019-04-14,"kaDQ0wRqEv","9z5k7Yg5A3",2,0
"kRQaV83gMK",2019-04-14,"pzeQZ6xQKw","EKXMeX3Q64",2,3
"vzqobwJ75a",2019-04-14,"a2lqR4JMr0","jYQJ8EW5GR",2,1
"4wM41r4z5j",2019-04-14,"mKAqBBmqbg","WBLMvYAQxe",2,1
"gOMnKJY65w",2019-04-13,"19vQ2095K6","KAqBN0Vqbg",0,2
"xW5p07205g",2019-04-13,"kRQand1MKZ","Vj58weDM8n",3,3
"2lqRYX725r",2019-04-13,"jYQJ19EqGR","kRQabn8MKZ",3,2
"BLMvvOmRMx",2019-04-13,"YgOMngl5wN","0KPqjA456v",2,1
"4wM41pnB5j",2019-04-13,"APk5LGOMOW","mvzqoLZQap",1,0
"KPqj0aNyM6",2019-04-13,"X0Oq66zq6D","lgpMOvnQzy",1,1
"NPqxvYbgM9",2019-04-10,"EKXMeX3Q64","APk5LGOMOW",0,0
"9vQ21Ey1qK",2019-04-07,"NWMWlBK5lz","Z2vQ1xlqrA",1,1
"KXMeVdGx56",2019-04-07,"jYQJ19EqGR","a2lqR4JMr0",1,0
"9YqdA9g9Qv",2019-04-07,"0KPqjA456v","WBLMvYAQxe",3,0
"7vQ7ZldYqD",2019-04-06,"mvzqoLZQap","19vQ2095K6",1,0
"OlMlbdPgqL",2019-04-06,"jYQJ8EW5GR","pzeQZ6xQKw",4,3
"Vj582jd3Q8",2019-04-06,"9z5k7Yg5A3","mKAqBBmqbg",2,1
"a35rzW7B5L",2019-04-06,"a2lqRX2Mr0","kRQand1MKZ",1,2
"eV5DZX7aQK",2019-04-06,"EKXMeX3Q64","eVq3ya6MWO",0,4
"odMXlg22MY",2019-04-06,"kRQabn8MKZ","X0Oq66zq6D",2,2
"2vQ1Exy4Qr",2019-04-06,"Vj58weDM8n","APk5LGOMOW",0,0
"raMyz7bA5d",2019-04-06,"lgpMOvnQzy","kaDQ0wRqEv",0,2
"Pk5LYXBmqO",2019-04-01,"kaDQ0wRqEv","WBLMvYAQxe",2,1
"gjMNlYgvqK",2019-03-31,"jYQJ8EW5GR","EKXMeX3Q64",1,2
"gpMO2XeOQz",2019-03-31,"lgpMOvnQzy","jYQJ19EqGR",0,0
"7VqGa10AMv",2019-03-31,"a2lqR4JMr0","mKAqBBmqbg",2,4
"eVq31ZxnMW",2019-03-31,"pzeQZ6xQKw","YgOMngl5wN",1,4
"KAqB2zNXqb",2019-03-30,"mvzqoLZQap","KAqBN0Vqbg",2,0
"Oa5wvDABM1",2019-03-30,"NWMWlBK5lz","9z5k7Yg5A3",0,2
"0Oq61Y3r56",2019-03-30,"0KPqjA456v","eVq3ya6MWO",0,5
"NWMWDWle5l",2019-03-30,"Z2vQ1xlqrA","APk5LGOMOW",7,1
"0x5gVbL7M7",2019-03-30,"19vQ2095K6","kRQand1MKZ",2,1
"jYQJdXaW5G",2019-03-30,"X0Oq66zq6D","a2lqRX2Mr0",1,0
"Xj5YDY9XMb",2019-03-30,"kRQabn8MKZ","Vj58weDM8n",4,0
"ljqEzaLwQx",2019-03-24,"19vQ2095K6","NWMWlBK5lz",0,2
"p6qbZ1o4q0",2019-03-24,"eVq3ya6MWO","a2lqR4JMr0",2,1
"e7Mzv7JOMr",2019-03-23,"a2lqRX2Mr0","jYQJ8EW5GR",0,1
"N6MmAaovME",2019-03-23,"9z5k7Yg5A3","mvzqoLZQap",3,0
"XVqKlvewQ0",2019-03-23,"mKAqBBmqbg","pzeQZ6xQKw",2,1
"zeQZZ6XzQK",2019-03-18,"pzeQZ6xQKw","Z2vQ1xlqrA",1,1
"ljqEz9eYQx",2019-03-17,"kRQabn8MKZ","19vQ2095K6",3,2
"4wM41rJg5j",2019-03-17,"KAqBN0Vqbg","9z5k7Yg5A3",1,1
"BLMvvrA8Mx",2019-03-17,"NWMWlBK5lz","WBLMvYAQxe",3,0
"BLMvvO7jMx",2019-03-17,"Vj58weDM8n","eVq3ya6MWO",2,2
"kRQaV8o1MK",2019-03-17,"kaDQ0wRqEv","kRQand1MKZ",3,2
"KPqj0aKPM6",2019-03-17,"EKXMeX3Q64","a2lqR4JMr0",5,0
"4JMAmZo7MK",2019-03-16,"jYQJ8EW5GR","APk5LGOMOW",1,3
"N6MmAGdwME",2019-03-16,"a2lqRX2Mr0","0KPqjA456v",4,1
"xW5p03yB5g",2019-03-16,"YgOMngl5wN","lgpMOvnQzy",3,2
"aDQ04YNvQE",2019-03-16,"mvzqoLZQap","mKAqBBmqbg",1,0
"NPqxvYxkM9",2019-03-16,"X0Oq66zq6D","jYQJ19EqGR",2,4
"9vQ21EZoqK",2019-03-10,"eVq3ya6MWO","WBLMvYAQxe",4,1
"NWMWDgBz5l",2019-03-10,"KAqBN0Vqbg","NWMWlBK5lz",1,1
"7VqGaL2XMv",2019-03-10,"Z2vQ1xlqrA","9z5k7Yg5A3",2,0
"gpMO2LZRQz",2019-03-10,"Vj58weDM8n","EKXMeX3Q64",0,0
"odMXlg7aMY",2019-03-10,"jYQJ19EqGR","pzeQZ6xQKw",2,0
"KXMeVd8656",2019-03-10,"0KPqjA456v","kRQand1MKZ",0,3
"aDQ04ee3QE",2019-03-09,"a2lqR4JMr0","lgpMOvnQzy",1,0
"9YqdA9oOQv",2019-03-09,"YgOMngl5wN","APk5LGOMOW",2,1
"Vj582jW8Q8",2019-03-09,"mKAqBBmqbg","kaDQ0wRqEv",2,0
"0Oq612R756",2019-03-09,"19vQ2095K6","mvzqoLZQap",0,2
"0x5gVJ7jM7",2019-03-09,"X0Oq66zq6D","jYQJ8EW5GR",1,1
"KAqB2vl7qb",2019-03-04,"eVq3ya6MWO","Z2vQ1xlqrA",2,1
"eVq31rOgMW",2019-03-03,"EKXMeX3Q64","KAqBN0Vqbg",2,0
"jYQJdYjE5G",2019-03-03,"0KPqjA456v","APk5LGOMOW",1,2
"Xj5YDygxMb",2019-03-03,"jYQJ19EqGR","NWMWlBK5lz",4,1
"e7Mzv0KPMr",2019-03-03,"kaDQ0wRqEv","X0Oq66zq6D",2,1
"4JMAm8rPMK",2019-03-02,"YgOMngl5wN","a2lqR4JMr0",1,1
"p6qbZ3Vaq0",2019-03-02,"lgpMOvnQzy","kRQand1MKZ",2,3
"XVqKlLpNQ0",2019-03-02,"pzeQZ6xQKw","WBLMvYAQxe",3,3
"kRQaVwkOMK",2019-03-02,"mvzqoLZQap","a2lqRX2Mr0",1,1
"zeQZZkGNQK",2019-03-02,"mKAqBBmqbg","19vQ2095K6",1,1
"Oa5wv04XM1",2019-03-02,"jYQJ8EW5GR","Vj58weDM8n",2,2
"KPqj0BrNM6",2019-03-02,"9z5k7Yg5A3","kRQabn8MKZ",1,3
"9vQ21agmqK",2018-12-09,"KAqBN0Vqbg","WBLMvYAQxe",2,0
"KXMeVevP56",2018-11-30,"Z2vQ1xlqrA","WBLMvYAQxe",2,3
"odMXl4vxMY",2018-11-30,"a2lqRX2Mr0","KAqBN0Vqbg",1,0
"Vj582ERLQ8",2018-11-26,"WBLMvYAQxe","Z2vQ1xlqrA",0,0
