"player_id","team_id","general_position","minutes_played","action_type","goals_added_raw","goals_added_above_avg","count_actions","Date"
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Passing",0.1446,0.0783,26,2018-05-26
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Shotstopping",0.0599,0.0846,1,2018-05-26
"xW5pxyxB5g","kaDQ0wRqEv","GK",94,"Sweeping",0,-0.001,0,2018-05-26
"0x5gP64wq7","WBLMvYAQxe","GK",102,"Claiming",0.0384,0.043,3,2018-05-27
"0x5gP64wq7","WBLMvYAQxe","GK",102,"Fielding",-0.0055,6e-04,19,2018-05-27
"0x5gP64wq7","WBLMvYAQxe","GK",102,"Handling",0.0673,0.0739,5,2018-05-27
"0x5gP64wq7","WBLMvYAQxe","GK",102,"Passing",0.0918,0.0288,39,2018-05-27
"0x5gP64wq7","WBLMvYAQxe","GK",102,"Shotstopping",0.6905,0.7618,6,2018-05-27
"0x5gP64wq7","WBLMvYAQxe","GK",102,"Sweeping",-0.0026,-0.0039,1,2018-05-27
"2vQ12LKMrA","kRQand1MKZ","GK",99,"Claiming",0.0054,0.0077,1,2018-05-27
"2vQ12LKMrA","kRQand1MKZ","GK",99,"Fielding",0.0123,0.019,18,2018-05-27
"2vQ12LKMrA","kRQand1MKZ","GK",99,"Handling",-0.0966,-0.0973,4,2018-05-27
"2vQ12LKMrA","kRQand1MKZ","GK",99,"Passing",0.0698,0.0052,30,2018-05-27
"2vQ12LKMrA","kRQand1MKZ","GK",99,"Shotstopping",0.7929,0.845,4,2018-05-27
"2vQ12LKMrA","kRQand1MKZ","GK",99,"Sweeping",0.0289,0.0287,4,2018-05-27
"BLMvrNXMxe","pzeQZ6xQKw","GK",102,"Claiming",0.0374,0.0419,1,2018-05-27
"BLMvrNXMxe","pzeQZ6xQKw","GK",102,"Fielding",-0.0037,0.0025,9,2018-05-27
"BLMvrNXMxe","pzeQZ6xQKw","GK",102,"Handling",-0.005,-0.0029,2,2018-05-27
"BLMvrNXMxe","pzeQZ6xQKw","GK",102,"Passing",0.075,0.0109,24,2018-05-27
"BLMvrNXMxe","pzeQZ6xQKw","GK",102,"Shotstopping",-0.964,-0.9962,5,2018-05-27
"BLMvrNXMxe","pzeQZ6xQKw","GK",102,"Sweeping",-0.2409,-0.2571,5,2018-05-27
"gjMNR8xjMK","eVq3ya6MWO","GK",105,"Claiming",0.0096,0.0127,2,2018-05-27
"gjMNR8xjMK","eVq3ya6MWO","GK",105,"Fielding",0.0079,0.0153,24,2018-05-27
"gjMNR8xjMK","eVq3ya6MWO","GK",105,"Handling",-0.0141,-0.013,1,2018-05-27
"gjMNR8xjMK","eVq3ya6MWO","GK",105,"Passing",0.0773,0.0138,31,2018-05-27
"gjMNR8xjMK","eVq3ya6MWO","GK",105,"Shotstopping",-0.043,-0.0181,2,2018-05-27
"gjMNR8xjMK","eVq3ya6MWO","GK",105,"Sweeping",0.0568,0.061,4,2018-05-27
"KPqjo08PQ6","APk5LGOMOW","GK",99,"Claiming",-1e-04,0.002,2,2018-05-27
"KPqjo08PQ6","APk5LGOMOW","GK",99,"Fielding",5e-04,0.0068,16,2018-05-27
"KPqjo08PQ6","APk5LGOMOW","GK",99,"Handling",-0.0059,-0.0038,1,2018-05-27
"KPqjo08PQ6","APk5LGOMOW","GK",99,"Passing",0.0699,0.0053,30,2018-05-27
"KPqjo08PQ6","APk5LGOMOW","GK",99,"Shotstopping",-1.1994,-1.2096,3,2018-05-27
"KPqjo08PQ6","APk5LGOMOW","GK",99,"Sweeping",0.0068,0.0059,3,2018-05-27
"ljqEjOpzQx","mvzqoLZQap","GK",104,"Claiming",0.0022,0.0046,3,2018-05-27
"ljqEjOpzQx","mvzqoLZQap","GK",104,"Fielding",-2e-04,0.0064,14,2018-05-27
"ljqEjOpzQx","mvzqoLZQap","GK",104,"Handling",-0.0033,-0.0011,3,2018-05-27
"ljqEjOpzQx","mvzqoLZQap","GK",104,"Passing",0.0508,-0.015,33,2018-05-27
"ljqEjOpzQx","mvzqoLZQap","GK",104,"Shotstopping",0.1743,0.2175,3,2018-05-27
"ljqEjOpzQx","mvzqoLZQap","GK",104,"Sweeping",-0.061,-0.0672,3,2018-05-27
"NPqxEKxQ9d","EKXMeX3Q64","GK",105,"Claiming",0,0.0023,0,2018-05-27
"NPqxEKxQ9d","EKXMeX3Q64","GK",105,"Fielding",0.0226,0.0314,22,2018-05-27
"NPqxEKxQ9d","EKXMeX3Q64","GK",105,"Handling",0.0555,0.0631,5,2018-05-27
"NPqxEKxQ9d","EKXMeX3Q64","GK",105,"Passing",0.052,-0.0139,35,2018-05-27
"NPqxEKxQ9d","EKXMeX3Q64","GK",105,"Shotstopping",0.8882,1.0005,6,2018-05-27
"NPqxEKxQ9d","EKXMeX3Q64","GK",105,"Sweeping",0.108,0.1169,2,2018-05-27
"XVqKYjZaM0","Z2vQ1xlqrA","GK",104,"Claiming",-7e-04,0.0015,1,2018-05-27
"XVqKYjZaM0","Z2vQ1xlqrA","GK",104,"Fielding",-0.2534,-0.2679,18,2018-05-27
"XVqKYjZaM0","Z2vQ1xlqrA","GK",104,"Handling",0.0302,0.0352,3,2018-05-27
"XVqKYjZaM0","Z2vQ1xlqrA","GK",104,"Passing",0.0896,0.027,31,2018-05-27
"XVqKYjZaM0","Z2vQ1xlqrA","GK",104,"Shotstopping",1.3571,1.4989,3,2018-05-27
"XVqKYjZaM0","Z2vQ1xlqrA","GK",104,"Sweeping",0.076,0.0812,4,2018-05-27
"0x5gZ9mM7O","KAqBN0Vqbg","GK",99,"Claiming",0,0.0021,0,2018-05-30
"0x5gZ9mM7O","KAqBN0Vqbg","GK",99,"Fielding",-0.0053,8e-04,43,2018-05-30
"0x5gZ9mM7O","KAqBN0Vqbg","GK",99,"Handling",0.0032,0.0056,4,2018-05-30
"0x5gZ9mM7O","KAqBN0Vqbg","GK",99,"Passing",0.0817,0.0175,52,2018-05-30
"0x5gZ9mM7O","KAqBN0Vqbg","GK",99,"Shotstopping",0.3424,0.3803,5,2018-05-30
"0x5gZ9mM7O","KAqBN0Vqbg","GK",99,"Sweeping",0,-0.0011,0,2018-05-30
"7VqGmob3Mv","9z5k7Yg5A3","GK",96,"Claiming",1e-04,0.0022,2,2018-05-30
"7VqGmob3Mv","9z5k7Yg5A3","GK",96,"Fielding",-0.0038,0.0023,8,2018-05-30
"7VqGmob3Mv","9z5k7Yg5A3","GK",96,"Handling",0.0438,0.0461,7,2018-05-30
"7VqGmob3Mv","9z5k7Yg5A3","GK",96,"Passing",0.0676,0.0029,26,2018-05-30
"7VqGmob3Mv","9z5k7Yg5A3","GK",96,"Shotstopping",0.5617,0.5882,8,2018-05-30
"7VqGmob3Mv","9z5k7Yg5A3","GK",96,"Sweeping",0.0026,0.0016,2,2018-05-30
"9z5kaZePQA","X0Oq66zq6D","GK",96,"Claiming",0,0.0021,0,2018-05-30
"9z5kaZePQA","X0Oq66zq6D","GK",96,"Fielding",0.0012,0.0073,16,2018-05-30
"9z5kaZePQA","X0Oq66zq6D","GK",96,"Handling",-0.012,-0.0097,2,2018-05-30
"9z5kaZePQA","X0Oq66zq6D","GK",96,"Passing",0.0192,-0.0455,27,2018-05-30
"9z5kaZePQA","X0Oq66zq6D","GK",96,"Shotstopping",-0.4018,-0.3754,5,2018-05-30
"9z5kaZePQA","X0Oq66zq6D","GK",96,"Sweeping",0,-0.0011,0,2018-05-30
"Vj58BnDLQ8","19vQ2095K6","GK",99,"Claiming",0,0.0021,0,2018-05-30
"Vj58BnDLQ8","19vQ2095K6","GK",99,"Fielding",0.0047,0.0112,21,2018-05-30
"Vj58BnDLQ8","19vQ2095K6","GK",99,"Handling",0.059,0.0631,6,2018-05-30
"Vj58BnDLQ8","19vQ2095K6","GK",99,"Passing",0.0827,0.0186,28,2018-05-30
"Vj58BnDLQ8","19vQ2095K6","GK",99,"Shotstopping",1.0367,1.0963,7,2018-05-30
"Vj58BnDLQ8","19vQ2095K6","GK",99,"Sweeping",-0.0012,-0.0023,1,2018-05-30
"gOMn6lylMw","YgOMngl5wN","GK",103,"Claiming",0,0.0022,0,2018-05-31
"gOMn6lylMw","YgOMngl5wN","GK",103,"Fielding",-0.003,0.0033,22,2018-05-31
"gOMn6lylMw","YgOMngl5wN","GK",103,"Handling",-0.0579,-0.0597,3,2018-05-31
"gOMn6lylMw","YgOMngl5wN","GK",103,"Passing",0.1049,0.0431,43,2018-05-31
"gOMn6lylMw","YgOMngl5wN","GK",103,"Shotstopping",-0.5186,-0.528,5,2018-05-31
"gOMn6lylMw","YgOMngl5wN","GK",103,"Sweeping",-0.0034,-0.0047,1,2018-05-31
"Oa5wYBNWQ1","mKAqBBmqbg","GK",101,"Claiming",0.0393,0.0436,6,2018-05-31
"Oa5wYBNWQ1","mKAqBBmqbg","GK",101,"Fielding",-0.0024,0.0038,21,2018-05-31
"Oa5wYBNWQ1","mKAqBBmqbg","GK",101,"Handling",-0.1457,-0.151,5,2018-05-31
"Oa5wYBNWQ1","mKAqBBmqbg","GK",101,"Passing",0.0626,-0.0022,38,2018-05-31
"Oa5wYBNWQ1","mKAqBBmqbg","GK",101,"Shotstopping",-0.1321,-0.1111,7,2018-05-31
"Oa5wYBNWQ1","mKAqBBmqbg","GK",101,"Sweeping",-0.016,-0.0179,5,2018-05-31
"vzqoOapqap","a2lqR4JMr0","GK",103,"Claiming",0,0.0022,0,2018-05-31
"vzqoOapqap","a2lqR4JMr0","GK",103,"Fielding",4e-04,0.007,40,2018-05-31
"vzqoOapqap","a2lqR4JMr0","GK",103,"Handling",-0.0677,-0.0702,5,2018-05-31
"vzqoOapqap","a2lqR4JMr0","GK",103,"Passing",0.0848,0.0216,55,2018-05-31
"vzqoOapqap","a2lqR4JMr0","GK",103,"Shotstopping",1.658,1.8072,6,2018-05-31
"vzqoOapqap","a2lqR4JMr0","GK",103,"Sweeping",-0.0052,-0.0067,1,2018-05-31
"xW5pxyxB5g","kaDQ0wRqEv","GK",101,"Claiming",0,0.0022,0,2018-05-31
"xW5pxyxB5g","kaDQ0wRqEv","GK",101,"Fielding",0.0078,0.0147,11,2018-05-31
"xW5pxyxB5g","kaDQ0wRqEv","GK",101,"Handling",-0.0814,-0.0833,5,2018-05-31
"xW5pxyxB5g","kaDQ0wRqEv","GK",101,"Passing",0.078,0.014,20,2018-05-31
"xW5pxyxB5g","kaDQ0wRqEv","GK",101,"Shotstopping",-0.102,-0.0795,8,2018-05-31
"xW5pxyxB5g","kaDQ0wRqEv","GK",101,"Sweeping",0.1747,0.1827,3,2018-05-31
"0x5gP64wq7","WBLMvYAQxe","GK",99,"Claiming",0.0709,0.0752,3,2018-06-02
"0x5gP64wq7","WBLMvYAQxe","GK",99,"Fielding",-1e-04,0.0062,7,2018-06-02
"0x5gP64wq7","WBLMvYAQxe","GK",99,"Handling",0.0071,0.0097,2,2018-06-02
"0x5gP64wq7","WBLMvYAQxe","GK",99,"Passing",0.0756,0.0112,29,2018-06-02
"0x5gP64wq7","WBLMvYAQxe","GK",99,"Shotstopping",0.1438,0.1756,3,2018-06-02
"0x5gP64wq7","WBLMvYAQxe","GK",99,"Sweeping",5e-04,-6e-04,2,2018-06-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Claiming",0,0.0022,0,2018-06-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Fielding",-0.0053,8e-04,22,2018-06-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Handling",0,0.0023,0,2018-06-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Passing",0.0766,0.0125,25,2018-06-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Shotstopping",-0.5255,-0.5198,1,2018-06-02
"0x5gZ9mM7O","KAqBN0Vqbg","GK",100,"Sweeping",0,-0.0011,0,2018-06-02
"2lqRRj84qr","jYQJ8EW5GR","GK",95,"Claiming",5e-04,0.0025,1,2018-06-02
"2lqRRj84qr","jYQJ8EW5GR","GK",95,"Fielding",0.0056,0.0115,28,2018-06-02
"2lqRRj84qr","jYQJ8EW5GR","GK",95,"Handling",0.0136,0.0157,2,2018-06-02
"2lqRRj84qr","jYQJ8EW5GR","GK",95,"Passing",0.0739,0.0091,45,2018-06-02
"2lqRRj84qr","jYQJ8EW5GR","GK",95,"Shotstopping",-1.5242,-1.4821,5,2018-06-02
"2lqRRj84qr","jYQJ8EW5GR","GK",95,"Sweeping",-0.0029,-0.0039,2,2018-06-02
"7VqGmob3Mv","9z5k7Yg5A3","GK",100,"Claiming",-3e-04,0.0018,1,2018-06-02
"7VqGmob3Mv","9z5k7Yg5A3","GK",100,"Fielding",8e-04,0.0072,6,2018-06-02
"7VqGmob3Mv","9z5k7Yg5A3","GK",100,"Handling",0.0873,0.0932,6,2018-06-02
"7VqGmob3Mv","9z5k7Yg5A3","GK",100,"Passing",0.0505,-0.0148,33,2018-06-02
"7VqGmob3Mv","9z5k7Yg5A3","GK",100,"Shotstopping",0.4515,0.4978,9,2018-06-02
"7VqGmob3Mv","9z5k7Yg5A3","GK",100,"Sweeping",-0.2056,-0.2153,6,2018-06-02
"9z5kGga5A3","Vj58weDM8n","GK",95,"Claiming",0,0.0021,0,2018-06-02
"9z5kGga5A3","Vj58weDM8n","GK",95,"Fielding",-1e-04,0.0059,14,2018-06-02
"9z5kGga5A3","Vj58weDM8n","GK",95,"Handling",0.0412,0.043,2,2018-06-02
"9z5kGga5A3","Vj58weDM8n","GK",95,"Passing",0.0721,0.0074,32,2018-06-02
"9z5kGga5A3","Vj58weDM8n","GK",95,"Shotstopping",0.0254,0.0513,2,2018-06-02
"9z5kGga5A3","Vj58weDM8n","GK",95,"Sweeping",0,-0.001,0,2018-06-02
"BLMvrNXMxe","pzeQZ6xQKw","GK",100,"Claiming",0,0.0022,0,2018-06-02
"BLMvrNXMxe","pzeQZ6xQKw","GK",100,"Fielding",0.0019,0.0083,9,2018-06-02
"BLMvrNXMxe","pzeQZ6xQKw","GK",100,"Handling",-0.0189,-0.0173,2,2018-06-02
"BLMvrNXMxe","pzeQZ6xQKw","GK",100,"Passing",0.1109,0.0481,21,2018-06-02
"BLMvrNXMxe","pzeQZ6xQKw","GK",100,"Shotstopping",-1.1602,-1.1809,4,2018-06-02
"BLMvrNXMxe","pzeQZ6xQKw","GK",100,"Sweeping",-0.0011,-0.0023,2,2018-06-02
"eV5D0gka5K","lgpMOvnQzy","GK",100,"Claiming",8e-04,0.003,2,2018-06-02
"eV5D0gka5K","lgpMOvnQzy","GK",100,"Fielding",0.0034,0.0099,8,2018-06-02
"eV5D0gka5K","lgpMOvnQzy","GK",100,"Handling",0,0.0023,0,2018-06-02
"eV5D0gka5K","lgpMOvnQzy","GK",100,"Passing",0.0406,-0.0251,29,2018-06-02
"eV5D0gka5K","lgpMOvnQzy","GK",100,"Shotstopping",-0.6945,-0.6959,1,2018-06-02
"eV5D0gka5K","lgpMOvnQzy","GK",100,"Sweeping",0.0169,0.0165,2,2018-06-02
"gOMn6lylMw","YgOMngl5wN","GK",98,"Claiming",-0.0369,-0.0356,1,2018-06-02
"gOMn6lylMw","YgOMngl5wN","GK",98,"Fielding",-0.0013,0.0049,15,2018-06-02
"gOMn6lylMw","YgOMngl5wN","GK",98,"Handling",0.0593,0.0629,2,2018-06-02
"gOMn6lylMw","YgOMngl5wN","GK",98,"Passing",0.0484,-0.0166,24,2018-06-02
"gOMn6lylMw","YgOMngl5wN","GK",98,"Shotstopping",0.4297,0.4657,3,2018-06-02
"gOMn6lylMw","YgOMngl5wN","GK",98,"Sweeping",-0.0022,-0.0033,1,2018-06-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",97,"Claiming",-0.0118,-0.0098,2,2018-06-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",97,"Fielding",0.0051,0.0113,5,2018-06-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",97,"Handling",-0.0039,-0.0017,4,2018-06-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",97,"Passing",0.0415,-0.0234,24,2018-06-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",97,"Shotstopping",-0.6684,-0.6487,6,2018-06-02
"gOMn6OlmMw","a2lqRX2Mr0","GK",97,"Sweeping",0.016,0.0152,3,2018-06-02
"jYQJ1zWBqG","mvzqoLZQap","GK",99,"Claiming",1e-04,0.0023,1,2018-06-02
"jYQJ1zWBqG","mvzqoLZQap","GK",99,"Fielding",0.0049,0.0113,15,2018-06-02
"jYQJ1zWBqG","mvzqoLZQap","GK",99,"Handling",0.0179,0.0207,1,2018-06-02
"jYQJ1zWBqG","mvzqoLZQap","GK",99,"Passing",0.0581,-0.0068,26,2018-06-02
"jYQJ1zWBqG","mvzqoLZQap","GK",99,"Shotstopping",-0.4877,-0.4756,4,2018-06-02
"jYQJ1zWBqG","mvzqoLZQap","GK",99,"Sweeping",-0.0242,-0.026,2,2018-06-02
"KPqjo08PQ6","APk5LGOMOW","GK",98,"Claiming",0.0158,0.0183,2,2018-06-02
"KPqjo08PQ6","APk5LGOMOW","GK",98,"Fielding",-0.0014,0.0048,14,2018-06-02
"KPqjo08PQ6","APk5LGOMOW","GK",98,"Handling",-0.0485,-0.0473,1,2018-06-02
"KPqjo08PQ6","APk5LGOMOW","GK",98,"Passing",0.0645,-2e-04,27,2018-06-02
"KPqjo08PQ6","APk5LGOMOW","GK",98,"Shotstopping",0.0647,0.093,1,2018-06-02
"KPqjo08PQ6","APk5LGOMOW","GK",98,"Sweeping",0,-0.0011,0,2018-06-02
"ljqEjOZEQx","kRQabn8MKZ","GK",99,"Claiming",0.0023,0.0045,2,2018-06-02
"ljqEjOZEQx","kRQabn8MKZ","GK",99,"Fielding",-0.0112,-0.0052,19,2018-06-02
"ljqEjOZEQx","kRQabn8MKZ","GK",99,"Handling",0.0462,0.05,5,2018-06-02
"ljqEjOZEQx","kRQabn8MKZ","GK",99,"Passing",0.0686,0.004,43,2018-06-02
"ljqEjOZEQx","kRQabn8MKZ","GK",99,"Shotstopping",8e-04,0.0281,8,2018-06-02
"ljqEjOZEQx","kRQabn8MKZ","GK",99,"Sweeping",0.0679,0.069,2,2018-06-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Claiming",0.001,0.0032,1,2018-06-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Fielding",-9e-04,0.0053,11,2018-06-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Handling",0.0053,0.0077,3,2018-06-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Passing",0.074,0.0094,30,2018-06-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Shotstopping",-0.1933,-0.1686,4,2018-06-02
"Vj58BnDLQ8","19vQ2095K6","GK",97,"Sweeping",0.013,0.0121,1,2018-06-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",99,"Claiming",0,0.0022,2,2018-06-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",99,"Fielding",-0.0105,-0.0046,9,2018-06-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",99,"Handling",0.0552,0.0592,9,2018-06-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",99,"Passing",0.0685,0.0039,28,2018-06-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",99,"Shotstopping",1.7033,1.7838,10,2018-06-02
"xW5pxyxB5g","kaDQ0wRqEv","GK",99,"Sweeping",0.0384,0.0385,3,2018-06-02
"9z5kaZePQA","X0Oq66zq6D","GK",43,"Claiming",0.0132,0.0069,1,2018-06-03
"9z5kaZePQA","X0Oq66zq6D","GK",43,"Fielding",-0.0029,0.0014,6,2018-06-03
"9z5kaZePQA","X0Oq66zq6D","GK",43,"Handling",-0.0115,-0.0041,1,2018-06-03
"9z5kaZePQA","X0Oq66zq6D","GK",43,"Passing",0.0183,-0.0208,10,2018-06-03
"9z5kaZePQA","X0Oq66zq6D","GK",43,"Shotstopping",0.2487,0.1233,1,2018-06-03
"9z5kaZePQA","X0Oq66zq6D","GK",43,"Sweeping",0.0732,0.0323,3,2018-06-03
"gjMNR8xjMK","eVq3ya6MWO","GK",99,"Claiming",0,0.0021,0,2018-06-03
"gjMNR8xjMK","eVq3ya6MWO","GK",99,"Fielding",0.0038,0.0102,20,2018-06-03
"gjMNR8xjMK","eVq3ya6MWO","GK",99,"Handling",0.0184,0.0213,5,2018-06-03
"gjMNR8xjMK","eVq3ya6MWO","GK",99,"Passing",0.0885,0.0245,36,2018-06-03
"gjMNR8xjMK","eVq3ya6MWO","GK",99,"Shotstopping",1.1422,1.2052,7,2018-06-03
"gjMNR8xjMK","eVq3ya6MWO","GK",99,"Sweeping",0.0979,0.0999,3,2018-06-03
"jYQJz3rWQG","0KPqjA456v","GK",101,"Claiming",0.0053,0.0078,1,2018-06-03
"jYQJz3rWQG","0KPqjA456v","GK",101,"Fielding",-0.0023,0.004,10,2018-06-03
"jYQJz3rWQG","0KPqjA456v","GK",101,"Handling",-0.0109,-0.009,2,2018-06-03
"jYQJz3rWQG","0KPqjA456v","GK",101,"Passing",0.0366,-0.0296,18,2018-06-03
"jYQJz3rWQG","0KPqjA456v","GK",101,"Shotstopping",0.1381,0.1731,4,2018-06-03
"jYQJz3rWQG","0KPqjA456v","GK",101,"Sweeping",-0.0037,-0.005,2,2018-06-03
"Oa5wYBNWQ1","mKAqBBmqbg","GK",99,"Claiming",0,0.0021,0,2018-06-03
"Oa5wYBNWQ1","mKAqBBmqbg","GK",99,"Fielding",-2e-04,0.0061,17,2018-06-03
"Oa5wYBNWQ1","mKAqBBmqbg","GK",99,"Handling",0.0284,0.0316,2,2018-06-03
"Oa5wYBNWQ1","mKAqBBmqbg","GK",99,"Passing",0.0482,-0.017,34,2018-06-03
"Oa5wYBNWQ1","mKAqBBmqbg","GK",99,"Shotstopping",-0.2395,-0.2197,3,2018-06-03
"Oa5wYBNWQ1","mKAqBBmqbg","GK",99,"Sweeping",0.032,0.0319,2,2018-06-03
"vzqoOapqap","a2lqR4JMr0","GK",99,"Claiming",0,0.0021,0,2018-06-03
"vzqoOapqap","a2lqR4JMr0","GK",99,"Fielding",0.0086,0.0152,22,2018-06-03
"vzqoOapqap","a2lqR4JMr0","GK",99,"Handling",0,0.0023,0,2018-06-03
"vzqoOapqap","a2lqR4JMr0","GK",99,"Passing",-0.0088,-0.0758,29,2018-06-03
"vzqoOapqap","a2lqR4JMr0","GK",99,"Shotstopping",0,0.0273,0,2018-06-03
"vzqoOapqap","a2lqR4JMr0","GK",99,"Sweeping",0.0178,0.0172,1,2018-06-03
"vzqordwj5a","X0Oq66zq6D","GK",58,"Claiming",0.0102,0.0074,3,2018-06-03
"vzqordwj5a","X0Oq66zq6D","GK",58,"Fielding",-9e-04,0.0031,5,2018-06-03
"vzqordwj5a","X0Oq66zq6D","GK",58,"Handling",0.041,0.0261,2,2018-06-03
"vzqordwj5a","X0Oq66zq6D","GK",58,"Passing",0.0112,-0.0323,15,2018-06-03
"vzqordwj5a","X0Oq66zq6D","GK",58,"Shotstopping",0.4897,0.3118,3,2018-06-03
"vzqordwj5a","X0Oq66zq6D","GK",58,"Sweeping",0.0386,0.0227,2,2018-06-03
"XVqKneW501","jYQJ19EqGR","GK",99,"Claiming",0.0183,0.0211,1,2018-06-03
"XVqKneW501","jYQJ19EqGR","GK",99,"Fielding",-0.0105,-0.0046,26,2018-06-03
"XVqKneW501","jYQJ19EqGR","GK",99,"Handling",-0.1072,-0.1082,4,2018-06-03
"XVqKneW501","jYQJ19EqGR","GK",99,"Passing",0.0868,0.0228,48,2018-06-03
"XVqKneW501","jYQJ19EqGR","GK",99,"Shotstopping",-0.6688,-0.6624,6,2018-06-03
"XVqKneW501","jYQJ19EqGR","GK",99,"Sweeping",0.0235,0.0231,1,2018-06-03
"2vQ12LKMrA","kRQand1MKZ","GK",97,"Claiming",0.02,0.0223,1,2018-06-04
"2vQ12LKMrA","kRQand1MKZ","GK",97,"Fielding",-1e-04,0.0061,3,2018-06-04
"2vQ12LKMrA","kRQand1MKZ","GK",97,"Handling",0.0268,0.0294,4,2018-06-04
"2vQ12LKMrA","kRQand1MKZ","GK",97,"Passing",0.0476,-0.0173,24,2018-06-04
"2vQ12LKMrA","kRQand1MKZ","GK",97,"Shotstopping",-2.0149,-2.0092,8,2018-06-04
"2vQ12LKMrA","kRQand1MKZ","GK",97,"Sweeping",0.0168,0.016,3,2018-06-04
"XVqKYjZaM0","Z2vQ1xlqrA","GK",97,"Claiming",0,0.0021,0,2018-06-04
"XVqKYjZaM0","Z2vQ1xlqrA","GK",97,"Fielding",0.0034,0.0096,24,2018-06-04
"XVqKYjZaM0","Z2vQ1xlqrA","GK",97,"Handling",0.017,0.0195,1,2018-06-04
"XVqKYjZaM0","Z2vQ1xlqrA","GK",97,"Passing",0.0648,1e-04,32,2018-06-04
"XVqKYjZaM0","Z2vQ1xlqrA","GK",97,"Shotstopping",-0.8486,-0.8307,2,2018-06-04
"XVqKYjZaM0","Z2vQ1xlqrA","GK",97,"Sweeping",-0.001,-0.0021,4,2018-06-04
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Claiming",0.0308,0.0335,4,2018-06-09
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Fielding",-0.0085,-0.0025,12,2018-06-09
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Handling",0.0245,0.0273,9,2018-06-09
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Passing",0.0785,0.0141,40,2018-06-09
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Shotstopping",0.6279,0.6679,10,2018-06-09
"0x5gZ9mM7O","KAqBN0Vqbg","GK",98,"Sweeping",0.0722,0.0727,3,2018-06-09
"2lqRRj84qr","jYQJ8EW5GR","GK",97,"Claiming",7e-04,0.0028,1,2018-06-09
"2lqRRj84qr","jYQJ8EW5GR","GK",97,"Fielding",0.0038,0.01,5,2018-06-09
"2lqRRj84qr","jYQJ8EW5GR","GK",97,"Handling",-0.0995,-0.0983,4,2018-06-09
"2lqRRj84qr","jYQJ8EW5GR","GK",97,"Passing",0.0594,-0.0054,24,2018-06-09
"2lqRRj84qr","jYQJ8EW5GR","GK",97,"Shotstopping",-0.2834,-0.2597,9,2018-06-09
"2lqRRj84qr","jYQJ8EW5GR","GK",97,"Sweeping",0.0178,0.0169,1,2018-06-09
"7VqGmob3Mv","9z5k7Yg5A3","GK",97,"Claiming",0,0.0021,0,2018-06-09
"7VqGmob3Mv","9z5k7Yg5A3","GK",97,"Fielding",0.0072,0.0134,21,2018-06-09
"7VqGmob3Mv","9z5k7Yg5A3","GK",97,"Handling",-0.0012,0.001,2,2018-06-09
"7VqGmob3Mv","9z5k7Yg5A3","GK",97,"Passing",0.0635,-0.0012,30,2018-06-09
"7VqGmob3Mv","9z5k7Yg5A3","GK",97,"Shotstopping",-0.3881,-0.3655,4,2018-06-09
"7VqGmob3Mv","9z5k7Yg5A3","GK",97,"Sweeping",0.0011,1e-04,2,2018-06-09
"9z5kGga5A3","Vj58weDM8n","GK",98,"Claiming",4e-04,0.0025,2,2018-06-09
"9z5kGga5A3","Vj58weDM8n","GK",98,"Fielding",-0.0026,0.0035,12,2018-06-09
"9z5kGga5A3","Vj58weDM8n","GK",98,"Handling",0.0404,0.0435,1,2018-06-09
"9z5kGga5A3","Vj58weDM8n","GK",98,"Passing",0.0761,0.0117,30,2018-06-09
"9z5kGga5A3","Vj58weDM8n","GK",98,"Shotstopping",-0.572,-0.5569,2,2018-06-09
"9z5kGga5A3","Vj58weDM8n","GK",98,"Sweeping",-0.0053,-0.0065,3,2018-06-09
"eV5D0gka5K","lgpMOvnQzy","GK",97,"Claiming",0,0.0021,0,2018-06-09
