"Date","team_id","team_abbr","Dribbling_Field","Fouling_Field","Interrupting_Field","Passing_Field","Receiving_Field","Shooting_Field","Claiming_GK","Fielding_GK","Handling_GK","Passing_GK","Shotstopping_GK","Sweeping_GK","offensive_gplus","team_xgoals","opposition_team_id","opposition_team_abbr"
2017-09-20,"kRQabn8MKZ","TOR",0.0474,0.007,-0.2469,-0.0464,0.1875,-0.0798,0.0021,0.0093,0.0023,-0.0791,-1.5468,-0.0014,0.0296,1.1249,"APk5LGOMOW","MTL"
2017-09-23,"0KPqjA456v","SJE",-0.0682,-0.0043,-0.2094,0.0618,-0.5002,-0.1613,0.0055,0.0103,-0.0935,0.0053,-0.6974,0.0118,-0.6626,0.8034,"EKXMeX3Q64","DCU"
2017-09-23,"19vQ2095K6","NER",0.1153,-0.0289,0.239,0.1686,-0.171,0.019,0.0021,0.0033,-0.0299,-0.014,-0.193,0.0325,0.1179,1.1816,"kRQabn8MKZ","TOR"
2017-09-23,"9z5k7Yg5A3","PHI",0.082,-0.1039,-0.4396,0.097,0.319,0.0713,0.0015,0.0105,0.0732,0.0202,0.1983,0.004,0.5895,1.9364,"X0Oq66zq6D","CHI"
2017-09-23,"a2lqRX2Mr0","NYRB",-0.068,0.0901,-0.1365,-0.1193,-0.3338,-0.0785,0.0021,0.0028,0.0065,-0.0291,-0.9652,8e-04,-0.6287,1.2013,"mvzqoLZQap","CLB"
2017-09-23,"EKXMeX3Q64","DCU",-0.0888,-0.0281,-0.235,-0.055,0.2502,0.1079,0.002,0.0085,0.0173,0.0055,0.072,-0.0136,0.2198,2.1782,"0KPqjA456v","SJE"
2017-09-23,"kRQabn8MKZ","TOR",0.1144,0.038,-0.1911,-0.3069,-0.1009,-0.182,0.0021,0.0089,0.0571,0.036,-0.2827,-0.0095,-0.4394,0.3667,"19vQ2095K6","NER"
2017-09-23,"mvzqoLZQap","CLB",-0.0729,-0.2823,-0.0165,-0.1381,-0.0826,-0.00570000000000001,0.0021,-0.0047,0.0033,-0.0083,-0.6087,0.011,-0.3076,1.1963,"a2lqRX2Mr0","NYRB"
2017-09-23,"Vj58weDM8n","NYC",-0.0849,0.0097,0.2712,0.327,-0.0408,-0.0609,0.0046,0.0079,0.0026,0.0117,-0.2818,0.0042,0.1521,1.8678,"YgOMngl5wN","HOU"
2017-09-23,"X0Oq66zq6D","CHI",0.0983,0.0516,-0.0261,0.000599999999999988,-0.5463,-0.109,0.0277,0.0067,0.0038,0.0233,-1.5718,0.1568,-0.5331,1.0776,"9z5k7Yg5A3","PHI"
2017-09-23,"YgOMngl5wN","HOU",-0.6182,-0.0103,-0.0901,0.1489,0.1158,-0.1251,0.0021,0.0042,0.0493,0.0198,0.757,0.019,-0.4588,1.2327,"Vj58weDM8n","NYC"
2017-09-24,"a2lqR4JMr0","RSL",-0.032,-0.0255,0.0956,0.1111,0.076,0.041,0.0019,0.0105,-0.0416,0.0097,0.6035,-0.0255,0.2058,1.2222,"jYQJ19EqGR","SEA"
2017-09-24,"APk5LGOMOW","MTL",-0.5575,0.0334,0.1264,0.021,-0.3602,-0.2756,0.0025,0.0078,0.0429,0.0247,-0.3561,0.0134,-1.1476,0.2676,"KAqBN0Vqbg","ATL"
2017-09-24,"jYQJ19EqGR","SEA",-0.1837,0.025,0.2789,0.0592,-0.1063,-0.0981,0.0021,0.0083,0.0583,-0.0141,0.2892,-8e-04,-0.343,0.7967,"a2lqR4JMr0","RSL"
2017-09-24,"kaDQ0wRqEv","LAG",-0.00129999999999999,0.0722,-0.3189,-0.1739,-0.4648,-0.1471,0.0358,0.014,0.0465,0.0329,0.0267,0.0039,-0.7542,0.5257,"Z2vQ1xlqrA","SKC"
2017-09-24,"KAqBN0Vqbg","ATL",0.6854,-0.0272,0.661,-0.4348075104,-0.0484,0.0289,0.002,-0.0032,0.0232,0.0358,0.2206,-0.0015,0.2668924896,1.5813,"APk5LGOMOW","MTL"
2017-09-24,"kRQand1MKZ","MIN",0.3846,-0.2761,0.1923,-0.2205,-0.1879,-0.0442,0.0021,0.0094,-0.1152,0.0048,1.0281,-0.2513,-0.0632,1.7412,"mKAqBBmqbg","FCD"
2017-09-24,"lgpMOvnQzy","VAN",-0.1133,0.0282,-0.0485,0.3121,0.1875,0.0299,0.0318,0.0033,0.0302,0.0111,-0.1594,-5e-04,0.4273,2.4194,"pzeQZ6xQKw","COL"
2017-09-24,"mKAqBBmqbg","FCD",0.1128,0.1294,-0.4052,-0.2977,0.2449,0.1394,0.0021,0.0091,-0.0014,-0.0147,-1.1,-0.293,0.1847,2.9514,"kRQand1MKZ","MIN"
2017-09-24,"pzeQZ6xQKw","COL",0.2363,-0.0401,-0.7072,-0.1542,-0.2148,-0.1313,0.0018,0.0074,0.069,-0.0125,0.4762,-0.0013,-0.2765,1.1223,"lgpMOvnQzy","VAN"
2017-09-24,"Z2vQ1xlqrA","SKC",0.2183,-0.0615,-0.4936,0.0478,-0.0432,0.0485,0.0094,0.0056,0.0219,-0.0021,-0.1742,-0.0137,0.2693,1.1443,"kaDQ0wRqEv","LAG"
2017-09-25,"jYQJ8EW5GR","ORL",-0.133,-0.1331,-0.1736,0.0749,-0.1785,-0.1228,-0.0441,0.0045,-0.0378,0.0323,0.9481,0.2812,-0.3271,0.741,"WBLMvYAQxe","POR"
2017-09-25,"WBLMvYAQxe","POR",-0.0382,0.2032,0.0125,0.6091,0.4023,0.0934,0.0035,0.0051,0.0529,0.0139,0.1834,-0.0082,1.0805,3.4764,"jYQJ8EW5GR","ORL"
2017-09-27,"19vQ2095K6","NER",-0.0536,0.0864,-0.2089,-0.1259,-0.5164,-0.0778,0.0027,0.0061,-0.0582,-0.0319,-2.0416,0.0176,-0.8056,0.9254,"jYQJ8EW5GR","ORL"
2017-09-27,"9z5k7Yg5A3","PHI",-0.1502,-0.0021,-0.1031,-0.1138,-0.2794,-0.0614,0.002,-0.0178,-0.0627,0.0068,-0.5898,0.0104,-0.598,0.4418,"KAqBN0Vqbg","ATL"
2017-09-27,"a2lqRX2Mr0","NYRB",-0.0238,0.1065,-0.1361,0.1077,0.0473,0.1587,0.0091,0.0067,0.0023,-0.0261,-0.8651,0.0291,0.2638,2.3063,"EKXMeX3Q64","DCU"
2017-09-27,"APk5LGOMOW","MTL",-0.394,-0.0024,-0.2941,0.0126,-0.395,-0.1945,0.0021,0.002,-0.016,0.033,0.5989,0.0018,-0.9379,0.4546,"Vj58weDM8n","NYC"
2017-09-27,"EKXMeX3Q64","DCU",-0.2048,-0.2662,0.00380000000000002,-0.00520000000000001,-0.1969,-0.2131,0.0021,-0.1309,-0.0157,-0.0112,0.2956,0.0157,-0.6312,0.8599,"a2lqRX2Mr0","NYRB"
2017-09-27,"jYQJ8EW5GR","ORL",-0.0632,-0.0779,-0.0132,0.1562,-0.1812,0.17,0.0091,0.0056,-0.0084,0.0108,0.2956,-0.0048,0.0925999999999999,2.4863,"19vQ2095K6","NER"
2017-09-27,"KAqBN0Vqbg","ATL",0.1909,0.0043,-0.0881,-0.2331,-0.2506,0.0127,0.0014,-0.0094,-0.1191,0.0258,0.4027,-0.001,-0.2543,1.5867,"9z5k7Yg5A3","PHI"
2017-09-27,"Vj58weDM8n","NYC",0.2378,-0.0215,0.3317,0.3884,0.0987,0.074,0.0021,0.0058,0.0418,0.0016,0.6657,-0.0209,0.8005,2.1532,"APk5LGOMOW","MTL"
2017-09-28,"0KPqjA456v","SJE",0.0988,0.000499999999999998,-0.0918,0.0255,-0.0562,0.093,0.0012,0.009,-0.0563,-0.0314,0.4558,-0.0011,0.1297,2.3832,"X0Oq66zq6D","CHI"
2017-09-28,"jYQJ19EqGR","SEA",-0.161,0.0836,-0.0878,0.0423,-0.1182,0.291,0.0038,0.0085,0.0123,0.0308,0.3328,-0.0078,0.0849,1.3796,"lgpMOvnQzy","VAN"
2017-09-28,"kaDQ0wRqEv","LAG",-0.3187,-0.3071,-0.5438,-0.1567,-0.3183,-0.1425,0.0022,0.0056,-0.003,0.0098,-0.781,0.0034,-0.9264,0.5936,"YgOMngl5wN","HOU"
2017-09-28,"lgpMOvnQzy","VAN",-0.2429,-0.0463,0.1845,0.0211,-0.3961,-0.1115,0.0026,0.0034,0.0622,-0.0134,-1.0797,-0.0011,-0.7428,0.5072,"jYQJ19EqGR","SEA"
2017-09-28,"mKAqBBmqbg","FCD",0.29,0.0059,-0.113,-0.9929,0.0756,0.0292,0.0021,-0.028,0.0074,0.0079,0.5449,0.019,-0.5902,1.4422,"pzeQZ6xQKw","COL"
2017-09-28,"pzeQZ6xQKw","COL",-0.1672,-0.0192,-0.1953,-0.1513,-0.4362,-0.1591,0.0021,-0.0064,0.0283,-0.0018,0.6676,-0.2254,-0.9156,0.3837,"mKAqBBmqbg","FCD"
2017-09-28,"X0Oq66zq6D","CHI",0.3443,-0.0203,-0.178,0.191,0.4838,0.1792,-0.0484,0.0047,-0.0064,-3e-04,1.7433,-0.1399,1.198,3.0231,"0KPqjA456v","SJE"
2017-09-28,"YgOMngl5wN","HOU",0.2944,0.2979,-0.3227,0.207,-0.1302,0.1619,0.0022,-0.0051,0.0296,0.0382,-0.6858,0.0179,0.5713,2.8309,"kaDQ0wRqEv","LAG"
2017-09-30,"19vQ2095K6","NER",-0.0175,0.0436,-0.1436,0.1939,0.0744,-0.0688,0.0025,0.0057,0.0328,0.0262,0.6136,0.0291,0.2082,1.5289,"KAqBN0Vqbg","ATL"
2017-09-30,"a2lqRX2Mr0","NYRB",-0.2967,-0.0638,-0.369,0.2011,0.2784,0.016,0.0021,-0.0064,-0.0039,-0.0081,-0.6187,-0.0154,0.1907,1.751,"kRQabn8MKZ","TOR"
2017-09-30,"EKXMeX3Q64","DCU",-0.2883,0.0589,0.3498,-0.096,-0.2119,-0.1818,0.0021,0.0096,0.0259,-0.0075,-0.8677,0.0122,-0.7855,0.5046,"mvzqoLZQap","CLB"
2017-09-30,"jYQJ8EW5GR","ORL",-0.1001,-0.0216,-0.1759,-0.1055,-0.4947,-0.0613,0.0022,0.0075,-0.0481,0.0353,1.6523,-0.0011,-0.7263,0.9043,"mKAqBBmqbg","FCD"
2017-09-30,"KAqBN0Vqbg","ATL",0.0214,-0.0602,0.4308,-0.2103,-0.0234,-0.0587,0.0077,-0.0122,-0.1324,0.0383,0.5915,0.0219,-0.2327,1.044,"19vQ2095K6","NER"
2017-09-30,"kRQabn8MKZ","TOR",-0.3482,0.1148,0.3144,0.4601,0.1345,0.1716,0.0023,0.0062,-0.004,-0.0258,0.2677,-0.0011,0.3922,2.6099,"a2lqRX2Mr0","NYRB"
2017-09-30,"mKAqBBmqbg","FCD",-0.2795,0.0461,-0.00689999999999999,0.0661,0.0732,-0.0693,0.0021,0.0052,-0.0246,0.0256,0.6749,0.0024,-0.1839,1.1601,"jYQJ8EW5GR","ORL"
2017-09-30,"mvzqoLZQap","CLB",0.2276,-0.0714,-0.0731,-0.2759,-0.1367,-0.034,0.0033,0.0023,0.0317,0.0088,0.8386,0.006,-0.2102,0.8719,"EKXMeX3Q64","DCU"
2017-10-01,"0KPqjA456v","SJE",0.3945,-0.0046,0.394,0.1592,-0.0893,0.0798,0.0226,0.0051,-0.0282,0.0296,-0.2625,-0.0084,0.5738,1.6914,"WBLMvYAQxe","POR"
2017-10-01,"9z5k7Yg5A3","PHI",0.1753,-0.0163,-0.2793,-0.1377,-0.1137,0.0021,0.0032,0.0059,-0.0338,-0.0067,0.698,0.0063,-0.0807,1.0954,"jYQJ19EqGR","SEA"
2017-10-01,"a2lqR4JMr0","RSL",0.397,0.0337,-0.0991,0.0816,-0.1919,0.0844,0.0021,0.0013,0.0406,-0.0017,0.8958,-0.0213,0.3694,2.1467,"kaDQ0wRqEv","LAG"
2017-10-01,"APk5LGOMOW","MTL",0.2763,-0.0173,-0.3822,0.0557,-0.2915,0.0782,0.0022,0.0181,0.0204,-0.0348,0.1684,-0.0193,0.0839,0.9212,"pzeQZ6xQKw","COL"
2017-10-01,"jYQJ19EqGR","SEA",-0.1421,0.0028,0.2614,-0.05,-0.3428,-0.179,0.0126,0.0057,-0.0328,-0.0021,-0.1412,-0.0094,-0.716,0.9544,"9z5k7Yg5A3","PHI"
2017-10-01,"kaDQ0wRqEv","LAG",0.1583,0.0057,-0.7284,0.4556,0.1245,0.2264,0.0021,0.0064,0.1634,0.0396,2.0513,0.0123,1.0044,1.9579,"a2lqR4JMr0","RSL"
2017-10-01,"kRQand1MKZ","MIN",0.2269,-0.0849,-0.3735,-0.1897,-0.4577,-0.1769,0.0075,0.0061,0.0209,0.0182,0.8332,0.0032,-0.5792,0.3431,"YgOMngl5wN","HOU"
2017-10-01,"lgpMOvnQzy","VAN",0.0596,-0.3313,0.3905,-0.1744,-0.3397,-0.1087,0.0019,0.0062,-0.0037,0.0223,0.6896,0.0019,-0.5409,1.0532,"Z2vQ1xlqrA","SKC"
2017-10-01,"pzeQZ6xQKw","COL",0.2079,0.011,0.145,-0.185,-0.2287,-0.091,0.0022,0.0036,-0.0124,0.034,0.0093,-0.0011,-0.2628,0.8283,"APk5LGOMOW","MTL"
2017-10-01,"Vj58weDM8n","NYC",-0.5756,-0.0513,-0.0549,0.0952,0.1411,-0.134,0.0023,0.0059,0.0303,0.0054,0.0962,-0.0011,-0.4679,1.4832,"X0Oq66zq6D","CHI"
2017-10-01,"WBLMvYAQxe","POR",0.1941,-0.0126,0.0924,0.2812,-0.1358,-0.0832,0.0054,0.0068,0.0732,0.0099,0.3164,-0.0011,0.2662,1.0701,"0KPqjA456v","SJE"
2017-10-01,"X0Oq66zq6D","CHI",-0.2227,0.0367,-0.1132,-0.3161,-0.3641,-0.0446,0.0016,0.0046,0.0236,0.0357,0.2182,-0.1322,-0.9118,1.0939,"Vj58weDM8n","NYC"
2017-10-01,"YgOMngl5wN","HOU",0.4652,0.0454,-0.0622,0.0388,0.4955,0.1941,0.0031,0.0062,0.0431,0.0281,0.0397,0.0945,1.2217,2.5549,"kRQand1MKZ","MIN"
2017-10-01,"Z2vQ1xlqrA","SKC",-0.5596,0.3004,-0.2174,0.3566,0.0471,-0.00330000000000001,0.0021,0.0158,0.0432,0.0387,0.2984,-0.041,-0.1205,1.8493,"lgpMOvnQzy","VAN"
2017-10-03,"KAqBN0Vqbg","ATL",0.1663,-0.0026,-0.2536,-0.1162,-0.1796,0.0198,0.0022,0.0696,-0.0097,-0.0361,-0.1278,-0.0106,-0.1458,0.8584,"kRQand1MKZ","MIN"
2017-10-03,"kRQand1MKZ","MIN",0.2584,-0.0518,-0.1652,-0.0202,0.0115,-0.0532,0.0022,0.0086,0.0388,-0.0148,-0.6149,0.0132,0.1817,1.7332,"KAqBN0Vqbg","ATL"
2017-10-07,"a2lqRX2Mr0","NYRB",0.0301,0.0416,0.0298,0.1772,0.1488,0.0563,-0.0064,0.0031,0.0211,0.0076,0.0445,0.0221,0.42,1.9989,"lgpMOvnQzy","VAN"
2017-10-07,"lgpMOvnQzy","VAN",-0.3489,-0.0324,-0.2411,-0.2095,-0.2467,-0.2743,0.0021,0.0068,-0.0827,0.0475,-1.3987,0.34,-1.0319,0.2159,"a2lqRX2Mr0","NYRB"
2017-10-08,"kRQand1MKZ","MIN",-0.2798,-0.11,0.2532,0.055,-0.0589,-0.1777,8e-04,-0.021,-0.091,0.0196,0.9806,0,-0.4418,1.0045,"Z2vQ1xlqrA","SKC"
2017-10-08,"mKAqBBmqbg","FCD",0.022,-0.0301,0.1292,0.206,-0.1398,0.0103,0.0021,0.011,-0.0512,0.012,0.2505,0.0081,0.1105,0.9273,"pzeQZ6xQKw","COL"
2017-10-08,"pzeQZ6xQKw","COL",0.176,0.0277,0.2505,-0.1,-0.0463,-0.0739,0.0663,-0.0194,0.0754,0.0499,-0.1216,0.0077,0.00569999999999998,1.1879,"mKAqBBmqbg","FCD"
2017-10-08,"Z2vQ1xlqrA","SKC",-0.1584,0.1003,-0.1408,0.2868,0.3358,0.1663,0.0022,0.0066,0.0042,-0.0371,0.0676,0.0055,0.5934,1.8505,"kRQand1MKZ","MIN"
2017-10-12,"YgOMngl5wN","HOU",-0.0877,0.0124,-0.1236,0.0987,-0.3501,-0.1958,0.0186,0.0061,-0.0444,0.0128,-0.528,0.0179,-0.5221,0.874,"Z2vQ1xlqrA","SKC"
2017-10-12,"Z2vQ1xlqrA","SKC",0.00320000000000001,-0.0266,-0.4353,0.1055,-0.1891,0.00429999999999999,0.0021,0.0063,-0.0895,0.0071,-0.4836,-0.0088,-0.069,1.0748,"YgOMngl5wN","HOU"
2017-10-15,"0KPqjA456v","SJE",-0.1907,0.0095,0.0297,0.0933,0.0389,0.1707,0.0042,0.0052,0.0327,0.0343,0.5425,0.0526,0.1465,1.0618,"lgpMOvnQzy","VAN"
2017-10-15,"19vQ2095K6","NER",0.547,-0.0153,-0.2395,0.0712,-0.2699,0.0794,0.0054,-7e-04,0.0069,0.0043,-0.7662,0.0064,0.432,2.5002,"Vj58weDM8n","NYC"
2017-10-15,"9z5k7Yg5A3","PHI",-0.0767,-0.2604,0.0536,0.0373,0.184,-0.073,0.008,0.0042,0.0069,-0.0049,-1.1296,0.0118,0.0667,1.2859,"X0Oq66zq6D","CHI"
2017-10-15,"a2lqR4JMr0","RSL",0.0845,0.0685,-0.6062,0.4209,0.4639,0.3858,0.0022,-0.0013,0.0024,-0.0221,-0.4375,-0.0038,1.333,1.8279,"pzeQZ6xQKw","COL"
2017-10-15,"a2lqRX2Mr0","NYRB",-0.3835,0.0815,-0.3579,0.2507,0.5024,-0.0548,0.0021,-0.0012,0.0456,-0.0092,0.8476,-0.0332,0.3056,1.4201,"KAqBN0Vqbg","ATL"
2017-10-15,"APk5LGOMOW","MTL",0.0447,-0.2017,-0.0428,-0.2438,-0.0577,0.2056,0.0021,-0.0017,-0.009,0.0665,-0.2593,-3e-04,0.0153,2.1625,"kRQabn8MKZ","TOR"
2017-10-15,"EKXMeX3Q64","DCU",-0.3298,0.0872,0.2152,-0.3392,-0.386,-0.1897,0.0021,-0.2478,0.0521,-0.0383,-0.5073,-0.2925,-1.283,0.4729,"WBLMvYAQxe","POR"
2017-10-15,"jYQJ19EqGR","SEA",0.074,-0.0254,0.113,-0.0126,-0.1229,0.0058,0.0021,0.0058,0.0176,0.0262,0.0446,0.0575,-0.0295,2.1241,"mKAqBBmqbg","FCD"
2017-10-15,"jYQJ8EW5GR","ORL",0.1194,0.0687,-0.1949,-0.0497,-0.5725,-0.2195,0.0021,0.0053,0.0016,0.0265,0.6344,-0.0181,-0.6958,0.6411,"mvzqoLZQap","CLB"
2017-10-15,"kaDQ0wRqEv","LAG",-0.1317,0.0857,0.0517,-0.1483,-0.4309,-0.1803,0.0021,0.0013,-0.0273,0.0157,0.2892,-0.0011,-0.8755,0.4022,"kRQand1MKZ","MIN"
2017-10-15,"KAqBN0Vqbg","ATL",0.2031,-0.0839,0.7265,-0.3282,-0.1068,-0.1136,0.028,-0.0053,-0.0441,0.0566,1.0447,0.0022,-0.2889,0.7601,"a2lqRX2Mr0","NYRB"
2017-10-15,"kRQabn8MKZ","TOR",-0.2094,0.217,0.4961,0.0331,-0.1859,-0.0459,0.0021,-0.0525,0.1238,-0.0088,1.8156,0.0122,-0.4169,1.87,"APk5LGOMOW","MTL"
2017-10-15,"kRQand1MKZ","MIN",0.1825,-0.1089,0.0344,0.0453,-0.3243,-0.1573,0.0021,0.0111,-0.0172,-0.0031,-2.1302,-0.0054,-0.2569,0.9581,"kaDQ0wRqEv","LAG"
2017-10-15,"lgpMOvnQzy","VAN",-0.0071,-0.0213,0.6679,0.1131,0.1773,0.0455,0.0064,-0.0015,-0.0706,-0.0078,0.1432,-0.001,0.321,1.696,"0KPqjA456v","SJE"
2017-10-15,"mKAqBBmqbg","FCD",-0.7318,0.0072,0.1936,0.2912,-0.2026,-0.0509,0.0021,0,-0.0328,0.0089,-1.2148,0.0983,-0.6852,0.4814,"jYQJ19EqGR","SEA"
2017-10-15,"mvzqoLZQap","CLB",0.2216,-0.0892,-0.2992,0.0946,0.1303,0.0105,-0.0162,0.0079,0.0023,-0.0219,0.0273,7e-04,0.4351,1.5776,"jYQJ8EW5GR","ORL"
2017-10-15,"pzeQZ6xQKw","COL",-0.165,-0.1174,0.5677,-0.3521,-0.457,-0.2452,-0.0045,-4e-04,-0.0852,0.0262,1.2987,-0.0018,-1.1931,0.1674,"a2lqR4JMr0","RSL"
2017-10-15,"Vj58weDM8n","NYC",-0.4473,0.0258,-0.6421,-0.0541,-0.2886,-0.1456,0.0265,0.0028,-0.0618,-0.0301,0.2366,-0.0074,-0.9657,0.5288,"19vQ2095K6","NER"
2017-10-15,"WBLMvYAQxe","POR",1.2717,0.1262,-0.0265,0.0115,-0.0198,0.1329,0.0021,-0.0031,-0.054,0.0143,0.4863,-0.0093,1.4106,3.1205,"EKXMeX3Q64","DCU"
2017-10-15,"X0Oq66zq6D","CHI",0.0033,0.1587,0.000600000000000007,0.1194,0.0459,-0.0504,0.0025,0.0064,0.0411,-0.037,0.3739,-0.0011,0.0812,1.825,"9z5k7Yg5A3","PHI"
2017-10-15,"YgOMngl5wN","HOU",0.1191,-0.0354,0.067,-0.1452,-0.3932,-0.1108,0.1205,0.0056,0.144,0.0194,1.5965,-0.0111,-0.5107,1.1069,"Z2vQ1xlqrA","SKC"
2017-10-15,"Z2vQ1xlqrA","SKC",-0.4872,0.0327,-0.1134,0.699,0.9635,0.5184,0.0022,0.002,-0.0787,0.0178,0.6092,0.0186,1.7115,3.4005,"YgOMngl5wN","HOU"
2017-10-22,"0KPqjA456v","SJE",0.0966,0.0479,-0.103,0.1571,0.1157,0.221,0.0251,0.007,0.0023,0.0124,-0.9165,-0.0079,0.6028,2.3185,"kRQand1MKZ","MIN"
2017-10-22,"19vQ2095K6","NER",-0.0851,-0.2819,0.4457,-0.1004,-0.1091,0.000100000000000005,0.003,0.0097,-0.0229,-0.005,0.4424,0.0204,-0.2995,1.2824,"APk5LGOMOW","MTL"
2017-10-22,"9z5k7Yg5A3","PHI",-0.1373,-0.0382,-0.0125,0.1408,0.2179,0.1484,0.0024,0.0042,0.0852,-2e-04,0.8464,0.0185,0.3696,3.1398,"jYQJ8EW5GR","ORL"
2017-10-22,"a2lqR4JMr0","RSL",-0.1735,-0.0146,-0.0775,-0.0596,-0.1986,0.000400000000000005,0.0144,0.0085,0.0191,0.0123,0.7927,0.0513,-0.419,1.0957,"Z2vQ1xlqrA","SKC"
2017-10-22,"a2lqRX2Mr0","NYRB",0.0552,0.2398,0.011,-0.2132,0.2303,-0.0868,0.0037,0.0055,-0.003,0.0017,-0.154,-0.0357,-0.0128,2.003,"EKXMeX3Q64","DCU"
2017-10-22,"APk5LGOMOW","MTL",0.113,0.272,0.3061,0.1244,0.0605,0.0901,0.0022,0.0044,0.0363,0.0049,-1.9371,-0.0155,0.3929,2.0255,"19vQ2095K6","NER"
2017-10-22,"EKXMeX3Q64","DCU",-0.3296,-0.2363,-0.0076,0.1912,0.2885,0.0358,0.0022,0.0036,-0.0262,0.0142,-0.0328,0.0633,0.2001,1.8617,"a2lqRX2Mr0","NYRB"
2017-10-22,"jYQJ19EqGR","SEA",0.3697,0.0945,0.1531,0.0867,0.3159,0.0196,0.0559,0.0105,0.0502,-0.0183,0.0947,0.0262,0.7736,3.5223,"pzeQZ6xQKw","COL"
2017-10-22,"jYQJ8EW5GR","ORL",-0.1224,0.031,-0.3315,0.0419,0.0739,-0.00670000000000001,0.002,0.0032,0.0138,-0.001,-1.8447,-0.0054,-0.0143,1.232,"9z5k7Yg5A3","PHI"
2017-10-22,"kaDQ0wRqEv","LAG",-0.0753,-0.1195,0.0413,-0.2406,-0.3232,-0.058,0.0021,-0.1869,-0.0726,-0.0018,-0.8307,-0.001,-0.6989,0.75,"mKAqBBmqbg","FCD"
2017-10-22,"KAqBN0Vqbg","ATL",-0.0732,0.1854,-0.053,-0.0662,0.0674,0.0141,0.0021,-0.0374,-0.0465,0.0504,-0.4768,0.0086,-0.00750000000000001,2.5899,"kRQabn8MKZ","TOR"
2017-10-22,"kRQabn8MKZ","TOR",0.0623,-0.1991,-0.3434,0.2748,-0.0422,-0.1342,0.0021,0.0043,-0.0307,0.0143,0.3748,-0.0068,0.175,1.3416,"KAqBN0Vqbg","ATL"
2017-10-22,"kRQand1MKZ","MIN",-0.0846,-0.0537,-0.1276,-0.0928,-0.5053,-0.212,0.0401,0.0076,-0.0065,-0.0156,-1.0009,0.0108,-0.9103,0.2961,"0KPqjA456v","SJE"
2017-10-22,"lgpMOvnQzy","VAN",-0.1968,-0.0305,-0.0715,-0.0898,0.0701,-0.158,0.0022,0.0074,-0.0187,0.0148,-1.5552,-0.0011,-0.3597,0.6469,"WBLMvYAQxe","POR"
2017-10-22,"mKAqBBmqbg","FCD",0.4256,0.351,-0.2887,-0.1252,0.0591,0.3194,0.0021,0.0089,-0.0688,-0.0188,-0.1782,0.0068,0.6601,3.5474,"kaDQ0wRqEv","LAG"
2017-10-22,"mvzqoLZQap","CLB",-0.1085,-0.0134,0.1174,-0.1904,-0.1929,-0.0599,0.0021,-0.2475,-0.1204,6e-04,0.4952,-0.014,-0.5511,1.0325,"Vj58weDM8n","NYC"
2017-10-22,"pzeQZ6xQKw","COL",-0.2067,-0.0644,-0.2526,-0.0718,-0.4432,-0.2484,0.0021,0.01,-0.0282,0.0127,-0.3955,0.2378,-0.9574,0.9713,"jYQJ19EqGR","SEA"
2017-10-22,"Vj58weDM8n","NYC",-0.163,0.2691,0.0318,0.2979,0.2013,0.1318,-0.0277,0.0055,0.0286,-0.0369,-0.4817,4e-04,0.4311,2.7335,"mvzqoLZQap","CLB"
2017-10-22,"WBLMvYAQxe","POR",0.1542,0.0102,0.0343,0.346,-0.1405,0.0949,0.0353,0.0107,-8e-04,-0.0085,-0.0283,0.0209,0.4461,2.0136,"lgpMOvnQzy","VAN"
2017-10-22,"X0Oq66zq6D","CHI",-0.0678,0.0168,0.0137,-0.0331,-0.0233,-0.0321,-0.0043,-0.0022,0.0491,0.0119,-0.6652,0.0062,-0.1444,0.8749,"YgOMngl5wN","HOU"
2017-10-22,"YgOMngl5wN","HOU",-0.0615,0.0139,-0.0767,0.0797,0.2746,-0.0152,0.0294,0.0023,0.0156,0.0321,0.719,-0.0011,0.3097,1.9601,"X0Oq66zq6D","CHI"
2017-10-22,"Z2vQ1xlqrA","SKC",-0.3002,-0.0135,-0.2343,0.1399,0.2187,0.0495,0.0041,0.0053,-0.0133,-0.0198,-0.373,-0.0312,0.0880999999999999,1.4636,"a2lqR4JMr0","RSL"
2018-03-03,"KAqBN0Vqbg","ATL",0.0501,0.2664,0.1216,-0.2257,0.0935,-0.1365,0.0028,-0.1366,-0.0917,-3e-04,-0.8264,-0.0039,-0.2189,1.5029,"YgOMngl5wN","HOU"
2018-03-03,"kRQabn8MKZ","TOR",-0.0614,0.0132,0.2156,-0.4313,0.0758,-0.0528,0.0037,-1e-04,0.0277,0.0045,-0.6577,-0.0032,-0.4652,1.2697,"mvzqoLZQap","CLB"
2018-03-03,"mvzqoLZQap","CLB",-0.2407,-0.0152,0.8517,-0.1961,0.1621,0.0231,-0.059,0.0087,0.0128,-0.0303,0.3464,-0.0011,-0.2819,1.4179,"kRQabn8MKZ","TOR"
2018-03-03,"YgOMngl5wN","HOU",0.0427,-0.0131,0.7283,0.2616,0.5077,0.0856,0.0022,-0.2593,0.0138,-0.0164,0.2023,0.0212,0.8812,2.1386,"KAqBN0Vqbg","ATL"
2018-03-04,"0KPqjA456v","SJE",0.1834,0.000799999999999999,0.0588,0.1085,-0.1003,0.0842,-0.0613,-1e-04,-0.0778,-0.1353,-0.6141,-0.0532,0.1405,1.8669,"kRQand1MKZ","MIN"
